SeedDensity,PlantDensity,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
200,2.5,2,0.5,0.192628276233639,0.5,1.54145600714605,1,12.527950310559,1,1.57142857142857
200,2.5,3,0.477,0.224162520204101,0.523,1.60312639571237,1,15.2819956616052,1,1.66666666666667
200,2.5,4,0.449,0.198966817735239,0.551,1.68616346583296,1,14.3226544622426,1,1.5
200,2.5,5,0.473,0.2170316610148,0.527,1.60966502903082,1,14.6111111111111,1,1.83333333333333
200,2.5,6,0.473,0.212626374671188,0.527,1.62602947744529,1,14.4718614718615,1,2.09090909090909
200,2.5,7,0.48,0.203245333248819,0.52,1.60071460473426,1,13.6417910447761,1,1.36363636363636
200,2.5,8,0.481,0.221405254650905,0.519,1.5637695399732,1,14.8297872340426,1,1.61538461538462
200,2.5,9,0.515,0.217665515164961,0.485,1.47567664135775,1,13.6163021868787,1,1.5
200,2.5,10,0.475,0.194561531391627,0.525,1.59358642251005,1,13.1698924731183,1,1.41666666666667
200,2.5,11,0.475,0.199347130225335,0.525,1.59653416703886,1,13.4188034188034,1,1.33333333333333
200,2.5,12,0.468,0.206351218584604,0.532,1.60662795891023,1,14.156862745098,1,1.4
200,2.5,13,0.477,0.202801635343707,0.523,1.61536400178651,1,13.6140724946695,1,1.66666666666667
200,2.5,14,0.488,0.227490254492441,0.512,1.56727110317106,1,14.9832635983264,1,1.54545454545455
200,2.5,15,0.504,0.218647989097709,0.496,1.53036176864672,1,13.9574036511156,1,1.5
200,2.5,16,0.485,0.218743067220233,0.515,1.55217507815989,1,14.535864978903,1,1.23076923076923
200,2.5,17,0.464,0.203150255126295,0.536,1.64616346583296,1,14.2589285714286,1,1.33333333333333
200,2.5,18,0.463,0.226064082654581,0.537,1.63980348369808,1,15.5864332603939,1,1.5
200,2.5,19,0.476,0.209710645580452,0.524,1.59251451540866,1,14.0063559322034,1,1.33333333333333
200,2.5,20,0.473,0.2162393433271,0.527,1.6291380080393,1,14.6451612903226,1,1.625
200,2.5,21,0.485,0.220739707793237,0.515,1.57958016971862,1,14.662447257384,1,1.38461538461538
200,2.5,22,0.492,0.199378822932843,0.508,1.54209915140688,1,12.9546391752577,1,1.09090909090909
200,2.5,23,0.474,0.194846765759199,0.526,1.61843680214381,1,13.2021505376344,1,1
200,2.5,24,0.512,0.227300098247393,0.488,1.51866011612327,1,14.2306163021869,1,1.54545454545455
200,2.5,25,0.455,0.2099008018255,0.545,1.65809736489504,1,14.6955555555556,1,1.625
200,2.5,26,0.459,0.175577599594333,0.541,1.6584010719071,1,12.3557046979866,1,1.41176470588235
200,2.5,27,0.481,0.198618197952651,0.519,1.56244752121483,1,13.2436440677966,1,1.61538461538462
200,2.5,28,0.474,0.223084968148829,0.526,1.61359535506923,1,15.1096774193548,1,1.36363636363636
200,2.5,29,0.486,0.224352676449149,0.514,1.54813756141134,1,14.8631578947368,1,1.57142857142857
200,2.5,30,0.449,0.187937755522454,0.551,1.69070120589549,1,13.5308924485126,1,1.35714285714286
200,2.5,31,0.479,0.191519031470859,0.521,1.58785171951764,1,12.8760683760684,1,1.73333333333333
200,2.5,32,0.472,0.224130827496593,0.528,1.61209468512729,1,15.3413043478261,1,1.21428571428571
200,2.5,33,0.487,0.227617025322473,0.513,1.58309959803484,1,15.1868365180467,1,1.82352941176471
200,2.5,34,0.492,0.200076062498019,0.508,1.55235372934346,1,13.1083333333333,1,1.6
200,2.5,35,0.471,0.218109213070073,0.529,1.61302367128182,1,14.9542483660131,1,1.46153846153846
200,2.5,36,0.486,0.211770671568472,0.514,1.58992407324699,1,13.9497907949791,1,1.75
200,2.5,37,0.475,0.193483979336355,0.525,1.61502456453774,1,12.9469214437367,1,1.6
200,2.5,38,0.48,0.195480619909359,0.52,1.58838767306833,1,13.0978723404255,1,1.16666666666667
200,2.5,39,0.494,0.205241973821824,0.506,1.51601607860652,1,13.4345114345114,1,1.06666666666667
200,2.5,40,0.467,0.227775488860013,0.533,1.65109423849933,1,15.7973568281938,1,1.21428571428571
200,2.5,41,0.47,0.215225176686844,0.53,1.62127735596248,1,14.8942731277533,1,1.76470588235294
200,2.5,42,0.47,0.204164421766552,0.53,1.60723537293435,1,13.9847826086957,1,0.928571428571429
200,2.5,43,0.463,0.212404525718632,0.537,1.61486377847253,1,14.8226164079823,1,1.35714285714286
200,2.5,44,0.461,0.186765125344658,0.539,1.65748995087092,1,13.1887640449438,1,1.4
200,2.5,45,0.484,0.202104395778531,0.516,1.58283162125949,1,13.4482029598309,1,1.46153846153846
200,2.5,46,0.467,0.195987703229487,0.533,1.62150960250112,1,13.5881057268722,1,1.125
200,2.5,47,0.509,0.203562260323899,0.491,1.49670388566324,1,12.9979674796748,1,1.61111111111111
200,2.5,48,0.478,0.200012677083003,0.522,1.59966056275123,1,13.457264957265,1,1.21428571428571
200,2.5,49,0.447,0.215637181884448,0.553,1.70143814202769,1,15.4624145785877,1,1.81818181818182
200,2.5,50,0.468,0.196906791747219,0.532,1.63765966949531,1,13.6409691629956,1,1.35294117647059
200,2.5,51,0.501,0.215985801667036,0.499,1.52719964269763,1,13.9753086419753,1,1.52941176470588
200,2.5,52,0.491,0.210407885145628,0.509,1.54329611433676,1,13.9368421052632,1,1.27777777777778
200,2.5,53,0.493,0.210566348683168,0.507,1.56275122822689,1,13.7448132780083,1,1.61538461538462
200,2.5,54,0.497,0.218552910975185,0.503,1.53238052702099,1,14.108606557377,1,1.16666666666667
200,2.5,55,0.504,0.225303457674389,0.496,1.54177757927646,1,14.3333333333333,1,1.45454545454545
200,2.5,56,0.492,0.240135644788134,0.508,1.55640911121036,1,15.8427672955975,1,1.3125
200,2.5,57,0.491,0.198269578170063,0.509,1.53732916480572,1,13.0817610062893,1,1.10526315789474
200,2.5,58,0.488,0.219471999492917,0.512,1.57409557838321,1,14.4863731656184,1,1.36363636363636
200,2.5,59,0.496,0.226254238899629,0.504,1.55271103171058,1,14.7148760330579,1,1.41666666666667
200,2.5,60,0.48,0.227712103444997,0.52,1.5853684680661,1,15.2208067940552,1,1.77777777777778
200,2.5,61,0.497,0.206351218584604,0.503,1.53070120589549,1,13.4132231404959,1,1.42857142857143
200,2.5,62,0.478,0.200551453110639,0.522,1.58747655203216,1,13.5569892473118,1,1.6875
200,2.5,63,0.488,0.218267676607613,0.512,1.56493077266637,1,14.3744769874477,1,1.46153846153846
200,2.5,64,0.482,0.211231895540836,0.518,1.60752121482805,1,14.0932203389831,1,1.27272727272727
200,2.5,65,0.483,0.222641270243717,0.517,1.55281822242072,1,14.8224101479915,1,1.33333333333333
200,2.5,66,0.486,0.219471999492917,0.514,1.5679499776686,1,14.5431578947368,1,1.5
200,2.5,67,0.487,0.213133457991316,0.513,1.54529700759268,1,14.0819327731092,1,1.91666666666667
200,2.5,68,0.494,0.209298640382848,0.506,1.54851272889683,1,13.7083333333333,1,1.66666666666667
200,2.5,69,0.484,0.208347859157608,0.516,1.58558284948638,1,13.9404255319149,1,1.47368421052632
200,2.5,70,0.474,0.204005958229011,0.526,1.61481018311746,1,13.8768898488121,1,1.07142857142857
200,2.5,71,0.487,0.238012233385098,0.513,1.58956677087986,1,15.7831578947368,1,1.06666666666667
200,2.5,72,0.48,0.199505593762875,0.52,1.58097364895042,1,13.4592274678112,1,1.6
200,2.5,73,0.481,0.201280385383323,0.519,1.57925859758821,1,13.610752688172,1,1.3
200,2.5,74,0.468,0.196875099039711,0.532,1.63108530594015,1,13.4533622559653,1,1.33333333333333
200,2.5,75,0.476,0.211738978860964,0.524,1.60150066994194,1,14.3047210300429,1,1.35714285714286
200,2.5,76,0.463,0.221563718188445,0.537,1.6254935238946,1,15.2467248908297,1,1.42857142857143
200,2.5,77,0.484,0.217538744334929,0.516,1.5899598034837,1,14.4189473684211,1,1.6
200,2.5,78,0.433,0.217887364117517,0.567,1.71849933005806,1,16.3333333333333,1,1.11764705882353
200,2.5,79,0.462,0.195385541786835,0.538,1.65039749888343,1,13.4978070175439,1,1.44444444444444
200,2.5,80,0.491,0.215351947516876,0.509,1.56414470745869,1,14.2652631578947,1,1.23529411764706
200,2.5,81,0.467,0.213450385066396,0.533,1.61037963376507,1,14.7863436123348,1,1.69230769230769
200,2.5,82,0.483,0.225271764966881,0.517,1.58224207235373,1,14.8888888888889,1,1
200,2.5,83,0.455,0.18815960447501,0.545,1.64530594015185,1,13.40589569161,1,1.78571428571429
200,2.5,84,0.489,0.197128640699775,0.511,1.5545511389013,1,13.0631578947368,1,1.0625
200,2.5,85,0.488,0.212372833011124,0.512,1.55001339883877,1,14.0041928721174,1,1.76923076923077
200,2.5,86,0.469,0.222007416093557,0.531,1.62424296560965,1,15.1735357917571,1,1.18181818181818
200,2.5,87,0.486,0.215193483979336,0.514,1.58240285841894,1,14.2436974789916,1,1
200,2.5,88,0.492,0.2067315310747,0.508,1.5558195623046,1,13.7336152219873,1,1.38095238095238
200,2.5,89,0.479,0.213672234018952,0.521,1.58853059401519,1,14.5324675324675,1,1.55
200,2.5,90,0.485,0.220612936963205,0.515,1.60132201875837,1,14.7076271186441,1,1.4
200,2.5,91,0.467,0.208252781035084,0.533,1.61161232693167,1,14.5444444444444,1,1.52631578947368
200,2.5,92,0.504,0.234716191804266,0.496,1.52594908441268,1,14.9333333333333,1,1.54545454545455
200,2.5,93,0.47,0.227395176369917,0.53,1.64443054935239,1,15.6564551422319,1,1.44444444444444
200,2.5,94,0.487,0.200456374988115,0.513,1.55306833407771,1,13.5064377682403,1,1.43478260869565
200,2.5,95,0.468,0.210598041390676,0.532,1.60970075926753,1,14.3614718614719,1,1.66666666666667
200,2.5,96,0.463,0.218331062022629,0.537,1.64521661456007,1,15.2984409799555,1,1.46666666666667
200,2.5,97,0.492,0.221785567141001,0.508,1.57273782938812,1,14.5615866388309,1,1.76923076923077
200,2.5,98,0.447,0.182074604633474,0.553,1.68462706565431,1,13.1212814645309,1,1.09090909090909
200,2.5,99,0.499,0.214718093366716,0.501,1.53200535953551,1,13.8077709611452,1,2.3
200,2.5,100,0.484,0.223560358761449,0.516,1.56784278695846,1,14.7610062893082,1,1.6
240,3,1,0.516,0.227965645105061,0.484,1.48578829834748,1,14.2624254473161,1,1.28571428571429
240,3,2,0.537,0.216524577694672,0.463,1.42083072800357,1,13.1156069364162,1,1.35
240,3,3,0.504,0.208601400817672,0.496,1.52998660116123,1,13.4049079754601,1,1.8
240,3,4,0.508,0.215985801667036,0.492,1.52166145600715,1,13.5617529880478,1,1.16666666666667
240,3,5,0.523,0.230310905460653,0.477,1.47723090665476,1,14.2475442043222,1,1.05263157894737
240,3,6,0.51,0.223401895223909,0.49,1.4984010719071,1,13.9722222222222,1,1.5
240,3,7,0.507,0.223940671251545,0.493,1.51987494417151,1,14.1891348088531,1,1.33333333333333
240,3,8,0.518,0.234114030361614,0.482,1.47265743635552,1,14.590099009901,1,1.5
240,3,9,0.526,0.209203562260324,0.474,1.47969629298794,1,13.047619047619,1,1.125
240,3,10,0.509,0.217633822457453,0.491,1.52895042429656,1,13.698,1,1.9
240,3,11,0.524,0.226507780559693,0.476,1.46904868244752,1,13.9530332681018,1,1.28571428571429
240,3,12,0.511,0.212562989256172,0.489,1.50120589548906,1,13.4028056112224,1,1.4375
240,3,13,0.506,0.201090229138275,0.494,1.53100491290755,1,12.7404426559356,1,1.30769230769231
240,3,14,0.498,0.197952651094983,0.502,1.53897275569451,1,12.8189300411523,1,1.28571428571429
240,3,15,0.493,0.196906791747219,0.507,1.56689593568557,1,12.9623430962343,1,1.15789473684211
240,3,16,0.518,0.218679681805217,0.482,1.47817775792765,1,13.5770750988142,1,2.53846153846154
240,3,17,0.499,0.211897442398504,0.501,1.55201429209469,1,13.5476673427992,1,1.09090909090909
240,3,18,0.535,0.216778119354736,0.465,1.42597588209022,1,13.2670565302144,1,1.52173913043478
240,3,19,0.512,0.213323614236364,0.488,1.50036623492631,1,13.5708502024291,1,1.45
240,3,20,0.473,0.203055177003771,0.527,1.61577489950871,1,13.752688172043,1,1.36363636363636
240,3,21,0.506,0.221278483820873,0.494,1.54724430549352,1,14.1196754563895,1,1.6
240,3,22,0.499,0.21338699965138,0.501,1.54644037516749,1,13.6348884381339,1,1.625
240,3,23,0.533,0.233733717871518,0.467,1.43573023671282,1,14.1618497109827,1,1.73333333333333
240,3,24,0.555,0.23940671251545,0.445,1.37604287628406,1,13.8385321100917,1,1.18181818181818
240,3,25,0.526,0.219345228662885,0.474,1.45245198749442,1,13.5748031496063,1,1.42105263157895
240,3,26,0.497,0.207618926884924,0.503,1.56789638231353,1,13.6200417536534,1,1.5
240,3,27,0.515,0.229043197160333,0.485,1.48385886556498,1,14.2066929133858,1,1.375
240,3,28,0.514,0.234399264729186,0.486,1.51212148280482,1,14.917004048583,1,1.31818181818182
240,3,29,0.501,0.196558171964631,0.499,1.52269763287182,1,12.7119341563786,1,1.52941176470588
240,3,30,0.507,0.192057807498495,0.493,1.52039303260384,1,12.2141414141414,1,1.13333333333333
240,3,31,0.521,0.223782207714005,0.479,1.48184010719071,1,13.7945205479452,1,1.16666666666667
240,3,32,0.503,0.197413875067347,0.497,1.51980348369808,1,12.6354378818737,1,2.07692307692308
240,3,33,0.492,0.203181947833803,0.508,1.56108977221974,1,13.4336842105263,1,1.75
240,3,34,0.53,0.199220359395303,0.47,1.45305940151853,1,12.1906614785992,1,1.23529411764706
240,3,35,0.508,0.225240072259373,0.492,1.51744528807503,1,14.3481781376518,1,1.375
240,3,36,0.506,0.218077520362565,0.494,1.5220902188477,1,13.9390243902439,1,1.6
240,3,37,0.5,0.200297911450575,0.5,1.52936132201876,1,12.8272357723577,1,1.09090909090909
240,3,38,0.511,0.211200202833328,0.489,1.50831621259491,1,13.3911290322581,1,1.46666666666667
240,3,39,0.477,0.199156973980287,0.523,1.60889682894149,1,13.5541125541126,1,1.4375
240,3,40,0.525,0.247900358127595,0.475,1.45120142920947,1,15.3629191321499,1,1.78947368421053
240,3,41,0.482,0.205083510284284,0.518,1.58819115676641,1,13.7987152034261,1,1.63157894736842
240,3,42,0.508,0.220834785915761,0.492,1.51460473425636,1,13.9879275653924,1,1.33333333333333
240,3,43,0.483,0.208886635185244,0.517,1.60112550245645,1,13.9300847457627,1,1.33333333333333
240,3,44,0.5,0.223718822298989,0.5,1.54213488164359,1,14.5330578512397,1,1.47368421052632
240,3,45,0.489,0.223782207714005,0.511,1.57161232693167,1,14.8046218487395,1,1.05263157894737
240,3,46,0.503,0.234716191804266,0.497,1.51701652523448,1,14.9635627530364,1,1.54545454545455
240,3,47,0.496,0.207935853960004,0.504,1.56071460473426,1,13.5726141078838,1,1.29411764705882
240,3,48,0.489,0.193262130383799,0.511,1.56596694953104,1,12.7894736842105,1,1.5625
240,3,49,0.514,0.228948119037809,0.486,1.47639124609201,1,14.3852295409182,1,1.23529411764706
240,3,50,0.523,0.248375748740215,0.477,1.45691826708352,1,15.3156862745098,1,2
240,3,51,0.492,0.185655880581878,0.508,1.55939258597588,1,12.1941544885177,1,1.28571428571429
240,3,52,0.522,0.211517129908408,0.478,1.47551585529254,1,13.0766208251473,1,1.33333333333333
240,3,53,0.54,0.227236712832377,0.46,1.40310853059402,1,13.5988593155894,1,1.16666666666667
240,3,54,0.492,0.184800177479162,0.508,1.56896828941492,1,12.24,1,1
240,3,55,0.494,0.195734161569423,0.506,1.55440821795444,1,12.7962577962578,1,1.57142857142857
240,3,56,0.523,0.214718093366716,0.477,1.45550692273336,1,13.3320158102767,1,1.63157894736842
240,3,57,0.52,0.230405983583178,0.48,1.47887449754355,1,14.301775147929,1,1.42857142857143
240,3,58,0.5,0.210914968465756,0.5,1.53572130415364,1,13.7128099173554,1,1.22222222222222
240,3,59,0.522,0.235857129274554,0.478,1.45493523894596,1,14.6871287128713,1,1.47058823529412
240,3,60,0.512,0.2067315310747,0.488,1.51603394372488,1,12.8950495049505,1,1.4
240,3,61,0.536,0.222894811903781,0.464,1.42626172398392,1,13.468330134357,1,1.06666666666667
240,3,62,0.494,0.221975723386049,0.506,1.56675301473872,1,14.5218295218295,1,1.35294117647059
240,3,63,0.544,0.23512819700187,0.456,1.39853506029477,1,13.9041353383459,1,1.83333333333333
240,3,64,0.484,0.188096219059994,0.516,1.58836980794998,1,12.5200845665962,1,1.16666666666667
240,3,65,0.52,0.191645802300891,0.48,1.46985261277356,1,11.9366336633663,1,1.21052631578947
240,3,66,0.519,0.216302728742116,0.481,1.48686020544886,1,13.5708582834331,1,1.34782608695652
240,3,67,0.529,0.218933223465281,0.471,1.45432782492184,1,13.4210526315789,1,1.38095238095238
240,3,68,0.513,0.217380280797389,0.487,1.49481018311746,1,13.6274900398406,1,1.5625
240,3,69,0.524,0.229011504452825,0.476,1.49493523894596,1,14.2292490118577,1,1.4
240,3,70,0.522,0.204544734256648,0.478,1.46370701205895,1,12.6098039215686,1,2.07692307692308
240,3,71,0.494,0.220644629670713,0.506,1.55673068334078,1,14.4324324324324,1,1.5
240,3,72,0.536,0.217538744334929,0.464,1.42858418937025,1,13.1576923076923,1,1.33333333333333
240,3,73,0.516,0.233163249136374,0.484,1.48273336310853,1,14.6367265469062,1,1.6
240,3,74,0.532,0.230057363800589,0.468,1.43871371147834,1,14.0739299610895,1,1.38888888888889
240,3,75,0.519,0.211897442398504,0.481,1.47031710585083,1,13.1640316205534,1,1.85714285714286
240,3,76,0.512,0.228060723227585,0.488,1.50211701652523,1,14.4036144578313,1,1.5625
240,3,77,0.505,0.233955566824074,0.495,1.50747655203216,1,14.8868686868687,1,1.25
240,3,78,0.488,0.206699838367192,0.512,1.57813309513176,1,13.5207468879668,1,0.888888888888889
240,3,79,0.538,0.200139447913035,0.462,1.42901295221081,1,12.0344168260038,1,1.3
240,3,80,0.512,0.212658067378696,0.488,1.51181777579276,1,13.2613861386139,1,1.66666666666667
240,3,81,0.53,0.196336323012075,0.47,1.45271996426976,1,12.037037037037,1,1.16666666666667
240,3,82,0.514,0.219788926567997,0.486,1.49809736489504,1,13.8893360160966,1,1.70833333333333
240,3,83,0.511,0.218743067220233,0.489,1.48839660562751,1,13.8253012048193,1,1.4
240,3,84,0.534,0.225303457674389,0.466,1.4379097811523,1,13.7495145631068,1,1.42857142857143
240,3,85,0.525,0.233892181409058,0.475,1.46261723983921,1,14.4616895874263,1,1.14285714285714
240,3,86,0.516,0.212626374671188,0.484,1.49929432782492,1,13.4325955734406,1,1.63636363636364
240,3,87,0.519,0.206541374829652,0.481,1.47848146493971,1,12.8653465346535,1,1.4
240,3,88,0.536,0.23972363959053,0.464,1.4118445734703,1,14.4225621414914,1,1.5
240,3,89,0.522,0.230564447120718,0.478,1.47542652970076,1,14.4115308151093,1,1.33333333333333
240,3,90,0.532,0.240103952080626,0.468,1.44678874497544,1,14.5384615384615,1,1.33333333333333
240,3,91,0.514,0.224923145184293,0.486,1.49697186243859,1,14.029702970297,1,1.33333333333333
240,3,92,0.487,0.196558171964631,0.513,1.58190263510496,1,13.0911016949153,1,1.44444444444444
240,3,93,0.501,0.213038379868792,0.499,1.53656096471639,1,13.7116564417178,1,1.29411764705882
240,3,94,0.505,0.207650619592432,0.495,1.53734702992407,1,13.3244897959184,1,1.42105263157895
240,3,95,0.537,0.223528666053941,0.463,1.40703885663243,1,13.4875239923225,1,1.56521739130435
240,3,96,0.502,0.18736728678731,0.498,1.54079499776686,1,12.088295687885,1,1.6
240,3,97,0.511,0.225208379551865,0.489,1.48653863331845,1,14.2044088176353,1,1.5
240,3,98,0.53,0.237314993819922,0.47,1.4475390799464,1,14.484496124031,1,1.05263157894737
240,3,99,0.505,0.208030932082528,0.495,1.53043322912014,1,13.3069105691057,1,1.25
240,3,100,0.5,0.225303457674389,0.5,1.54075926753015,1,14.5564681724846,1,1.46666666666667
280,3.5,1,0.526,0.20863309352518,0.474,1.47015631978562,1,12.7553398058252,1,1.27272727272727
280,3.5,2,0.526,0.214084239216556,0.474,1.4733184457347,1,13.1345029239766,1,1.25
280,3.5,3,0.54,0.20688999461224,0.46,1.44705672175078,1,12.3119092627599,1,1.30769230769231
280,3.5,4,0.549,0.238075618800114,0.451,1.38238499330058,1,14.1685606060606,1,1.45454545454545
280,3.5,5,0.548,0.232085697081102,0.452,1.39112103617686,1,13.6979362101313,1,1.46666666666667
280,3.5,6,0.547,0.223496973346433,0.453,1.40251898168825,1,13.1760299625468,1,1.25
280,3.5,7,0.552,0.21560548917694,0.448,1.38442161679321,1,12.6654205607477,1,1.57894736842105
280,3.5,8,0.521,0.21687319747726,0.479,1.46611880303707,1,13.558648111332,1,1.23809523809524
280,3.5,9,0.534,0.206763223782208,0.466,1.44228673514962,1,12.5115384615385,1,1.22727272727273
280,3.5,10,0.514,0.189775932557918,0.486,1.48802143814203,1,11.9318637274549,1,2.26666666666667
280,3.5,11,0.551,0.245555097772003,0.449,1.38493970522555,1,14.2865064695009,1,1.66666666666667
280,3.5,12,0.531,0.223116660856337,0.469,1.44285841893703,1,13.5822050290135,1,1.23529411764706
280,3.5,13,0.522,0.206034291509524,0.478,1.49620366234926,1,12.7637795275591,1,1.1875
280,3.5,14,0.545,0.228472728425189,0.455,1.40019651630192,1,13.5841209829868,1,1.36842105263158
280,3.5,15,0.545,0.214052546509048,0.455,1.39321125502456,1,12.7571157495256,1,1.61904761904762
280,3.5,16,0.542,0.216175957912084,0.458,1.39880303707012,1,12.8415094339623,1,1.23529411764706
280,3.5,17,0.567,0.244509238424239,0.433,1.34681554265297,1,13.8114901256732,1,2
280,3.5,18,0.543,0.214844864196748,0.457,1.41731129968736,1,12.8628571428571,1,1.38095238095238
280,3.5,19,0.53,0.231578613760974,0.47,1.46249218401072,1,14.0134615384615,1,1.78571428571429
280,3.5,20,0.541,0.227838874275029,0.459,1.4143456900402,1,13.5871212121212,1,1.16666666666667
280,3.5,21,0.544,0.233733717871518,0.456,1.40275122822689,1,13.8979206049149,1,1.47058823529412
280,3.5,22,0.535,0.229835514848033,0.465,1.43939258597588,1,13.8563218390805,1,1.4
280,3.5,23,0.533,0.21275314550122,0.467,1.42156319785619,1,12.9017341040462,1,1.15789473684211
280,3.5,24,0.551,0.217538744334929,0.449,1.3902456453774,1,12.7504655493482,1,1.15
280,3.5,25,0.543,0.219281843247869,0.457,1.41182670835194,1,13.0910815939279,1,1.2
280,3.5,26,0.538,0.225240072259373,0.462,1.4246717284502,1,13.5670498084291,1,1.5
280,3.5,27,0.568,0.23290970747631,0.432,1.32664582402858,1,13.2567811934901,1,1.16666666666667
280,3.5,28,0.551,0.212341140303616,0.449,1.4221706118803,1,12.3759259259259,1,1.35294117647059
280,3.5,29,0.551,0.21576395271448,0.449,1.40401965163019,1,12.6368715083799,1,1.58823529411765
280,3.5,30,0.512,0.196843406332203,0.488,1.49445288075033,1,12.5334685598377,1,1.54166666666667
280,3.5,31,0.572,0.230057363800589,0.428,1.32232246538633,1,13.0143884892086,1,1.35
280,3.5,32,0.523,0.200107755205527,0.477,1.45500669941938,1,12.3779527559055,1,1.70588235294118
280,3.5,33,0.514,0.213577155896428,0.486,1.47689146940598,1,13.4051896207585,1,1.58823529411765
280,3.5,34,0.52,0.212404525718632,0.48,1.49071907101385,1,13.2257425742574,1,1.44444444444444
280,3.5,35,0.532,0.192818432478687,0.468,1.46186690486824,1,11.6545105566219,1,1.07142857142857
280,3.5,36,0.516,0.211295280955852,0.484,1.49668602054489,1,13.2266401590457,1,1.0625
280,3.5,37,0.542,0.227648718029981,0.458,1.39333631085306,1,13.4990583804143,1,1.30769230769231
280,3.5,38,0.54,0.224035749374069,0.46,1.42279589102278,1,13.3598484848485,1,1.17647058823529
280,3.5,39,0.531,0.200361296865591,0.469,1.44532380527021,1,12.2548638132296,1,1.31578947368421
280,3.5,40,0.549,0.227743796152505,0.451,1.38640464493077,1,13.340782122905,1,1.52631578947368
280,3.5,41,0.528,0.231356764808418,0.472,1.47839213934792,1,14.1162790697674,1,1.33333333333333
280,3.5,42,0.549,0.208569708110164,0.451,1.38429656096472,1,12.2846441947566,1,1.42105263157895
280,3.5,43,0.547,0.228694577377745,0.453,1.39247878517195,1,13.4831460674157,1,1.1875
280,3.5,44,0.556,0.24320983741641,0.444,1.36882536846807,1,14.2193308550186,1,1.3
280,3.5,45,0.541,0.21101004658828,0.459,1.41339883876731,1,12.6845124282983,1,1.33333333333333
280,3.5,46,0.549,0.214432858999144,0.451,1.38942384993301,1,12.8432122370937,1,1.79310344827586
280,3.5,47,0.519,0.225525306626945,0.481,1.48889682894149,1,13.9744094488189,1,1.46153846153846
280,3.5,48,0.496,0.187652521154882,0.504,1.55798124162573,1,12.2256728778468,1,1.17647058823529
280,3.5,49,0.523,0.191043640858239,0.477,1.48959356855739,1,11.748046875,1,1.14285714285714
280,3.5,50,0.519,0.199442208347859,0.481,1.4674586869138,1,12.429702970297,1,1.11764705882353
280,3.5,51,0.518,0.2154470256394,0.482,1.50022331397946,1,13.7281947261663,1,1.21428571428571
280,3.5,52,0.574,0.222577884828701,0.426,1.32300133988388,1,12.5241502683363,1,1.38888888888889
280,3.5,53,0.541,0.229296738820397,0.459,1.41021884769987,1,13.7801147227533,1,1.47619047619048
280,3.5,54,0.555,0.227933952397553,0.445,1.36816435908888,1,13.4044943820225,1,1.52
280,3.5,55,0.562,0.219947390105537,0.438,1.34890576150067,1,12.6844036697248,1,1.55555555555556
280,3.5,56,0.55,0.252654264253795,0.45,1.37377400625279,1,14.8801498127341,1,1.47619047619048
280,3.5,57,0.52,0.201407156213355,0.48,1.48019651630192,1,12.4970414201183,1,1.33333333333333
280,3.5,58,0.51,0.211707286153456,0.49,1.52871817775793,1,13.5478615071283,1,1.40909090909091
280,3.5,59,0.507,0.197096947992267,0.493,1.52230460026798,1,12.4828973843058,1,1.45454545454545
280,3.5,60,0.535,0.231103223148354,0.465,1.44044662795891,1,14.023166023166,1,1.66666666666667
280,3.5,61,0.556,0.237790384432542,0.444,1.36671728450201,1,13.7518382352941,1,1.625
280,3.5,62,0.532,0.181123823408234,0.468,1.44982581509603,1,10.9176245210728,1,1.53333333333333
280,3.5,63,0.528,0.218077520362565,0.472,1.44895042429656,1,13.4616895874263,1,1.41666666666667
280,3.5,64,0.563,0.228219186765125,0.437,1.35038856632425,1,13.1819852941176,1,1.52173913043478
280,3.5,65,0.564,0.210819890343232,0.436,1.35521214828048,1,12.0837887067395,1,1.22222222222222
280,3.5,66,0.509,0.21291160903876,0.491,1.51505136221527,1,13.4979838709677,1,1.76923076923077
280,3.5,67,0.549,0.193895984533959,0.451,1.38795891022778,1,11.388785046729,1,1.64705882352941
280,3.5,68,0.528,0.203213640541311,0.472,1.44945064761054,1,12.4011627906977,1,1.05263157894737
280,3.5,69,0.534,0.21528856210186,0.466,1.42849486377847,1,13.1046511627907,1,1.54166666666667
280,3.5,70,0.544,0.213608848603936,0.456,1.38785171951764,1,12.5898876404494,1,1.5
280,3.5,71,0.524,0.219218457832853,0.476,1.47505136221527,1,13.7131474103586,1,1.42307692307692
280,3.5,72,0.52,0.214781478781732,0.48,1.47740955783832,1,13.3155818540434,1,1.92857142857143
280,3.5,73,0.523,0.24178366557855,0.477,1.46626172398392,1,14.8112840466926,1,1.77777777777778
280,3.5,74,0.555,0.212531296548664,0.445,1.38070567217508,1,12.2825688073394,1,1.17647058823529
280,3.5,75,0.546,0.204893354039236,0.454,1.40678874497544,1,12.0579439252336,1,1.44444444444444
280,3.5,76,0.541,0.206541374829652,0.459,1.42454667262171,1,12.4711538461538,1,1.52380952380952
280,3.5,77,0.513,0.20720692168732,0.487,1.50481464939705,1,13.1046277665996,1,1.39130434782609
280,3.5,78,0.534,0.209076791430292,0.466,1.44316212594908,1,12.6705202312139,1,1.3
280,3.5,79,0.523,0.192596583526131,0.477,1.45271996426976,1,11.9251968503937,1,1.23529411764706
