SeedDensity,PlantDensity,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
160,2,64,0.543,0.219210666332822,0.457,2.14078619108624,1,13.0260707635009,1,1.71428571428571
160,2,65,0.543,0.206691496353792,0.457,2.13420100268933,1,12.4105461393597,1,1.14285714285714
160,2,66,0.546,0.199524271540797,0.454,2.05060020279331,1,11.8107606679035,1,1.18181818181818
160,2,67,0.537,0.218678601608713,0.463,2.03002964299523,1,13.3961538461538,1,1.22222222222222
160,2,68,0.516,0.214735063065319,0.484,2.16513324873096,1,13.4636542239686,1,1.125
160,2,69,0.551,0.206315921254421,0.449,1.96559166692734,1,12.1608133086876,1,1.3
160,2,70,0.517,0.20697317767832,0.483,2.07552693208431,1,12.8388349514563,1,0.8
160,2,71,0.547,0.208694563550437,0.453,1.93058805652636,1,12.3836126629423,1,1.72727272727273
160,2,72,0.516,0.194172326374761,0.484,2.01946748929288,1,12.1529411764706,1,1
160,2,73,0.526,0.192857813526963,0.474,1.94126332575377,1,11.9398058252427,1,1.18181818181818
160,2,74,0.549,0.212450314544146,0.451,1.83872471877368,1,12.5249537892791,1,1.33333333333333
160,2,75,0.545,0.202810553660292,0.455,1.81080847881734,1,12.1067415730337,1,1.33333333333333
160,2,76,0.523,0.210635034897186,0.477,1.87737615615956,1,13.0504854368932,1,1.125
160,2,77,0.529,0.201902913836813,0.471,1.84486379035193,1,12.2977099236641,1,1.4
160,2,78,0.525,0.215986980063222,0.475,1.82313770999116,1,13.3891050583658,1,1.61538461538462
160,2,79,0.541,0.23266877406028,0.459,1.73594172055333,1,13.8619402985075,1,0.833333333333333
160,2,80,0.52,0.197990673218366,0.48,1.80528399450594,1,12.295719844358,1,1
160,2,81,0.538,0.218522111983975,0.462,1.71034501103929,1,13.1318267419962,1,1.7
160,2,82,0.533,0.21201214359488,0.467,1.69871255911718,1,13.0154142581888,1,1.3125
160,2,83,0.532,0.206691496353792,0.468,1.70608388704319,1,12.5889101338432,1,2.1
160,2,84,0.52,0.195048668273293,0.48,1.71393047579984,1,12.1070038910506,1,1.42857142857143
160,2,85,0.552,0.221870989953366,0.448,1.57124391727494,1,13.1187384044527,1,1.38461538461538
160,2,86,0.517,0.193953240900128,0.483,1.67778362002053,1,12.2094861660079,1,1.72727272727273
160,2,87,0.507,0.214171700416262,0.493,1.69274337158686,1,13.6155378486056,1,1.5
160,2,88,0.534,0.207317454852743,0.466,1.57230182405008,1,12.5847619047619,1,1.72727272727273
160,2,89,0.534,0.214828956840161,0.466,1.56408954646553,1,13.0247148288973,1,1.5
160,2,90,0.526,0.195173859973084,0.474,1.58117022802237,1,12.0503875968992,1,1.66666666666667
160,2,91,0.541,0.234890926731558,0.459,1.51490649455044,1,14.0168224299065,1,1
